/home/way/Workspace/playground/backtesting/.venv/lib/python3.12/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (2.6.3) or chardet (6.0.0.post1)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[                       0%                       ][*******************   40%                       ]  2 of 5 completed[**********************60%****                   ]  3 of 5 completed[**********************80%*************          ]  4 of 5 completed[*********************100%***********************]  5 of 5 completed
2008-06-11  13.831064  17.449442  2.175607  24.647951   9.156160  0.000000  0.000000  0.000000  0.000000  0.000000
2008-06-12  13.308892  16.948444  2.217047  24.503855   9.053948  0.000000  0.000000  0.000000  0.000000  0.000000
2008-06-13  13.703707  17.009541  2.320646  25.216318   9.215585  0.000000  0.000000  0.000000  0.000000  0.000000
2008-06-16  13.885192  17.042122  2.299927  24.523874   9.191816  0.000000  0.000000  0.000000  0.000000  0.000000
2008-06-17  14.305470  16.822172  2.362087  24.896111   9.177556  0.000000  0.000000  0.000000  0.000000  0.000000
2008-06-18  14.429646  16.553343  2.241910  25.516516   9.365335  0.000000  0.000000  0.000000  0.000000  0.000000
2008-06-19  14.324574  16.251926  2.241910  26.216961   9.460414  0.000000  0.000000  0.000000  0.000000  0.000000
2008-06-20  14.216321  16.031979  1.914533  25.188301   9.270257  0.000000  0.000000  0.000000  0.000000  0.000000
2008-06-23  14.200405  16.170465  1.897958  26.016834   9.279765  0.000000  0.000000  0.000000  0.000000  0.000000
2008-06-24  14.607949  15.722419  1.844868  26.473135   9.229848  0.000000  0.000000  0.275347  0.000000  0.000000
2008-06-25  13.920218  15.860900  1.769657  26.569189   8.863791  0.000000  0.000000  0.000000  0.000000  0.000000
2008-06-26  13.993446  16.659246  1.836020  26.581198   8.894692  0.000000  0.000000  0.000000  0.000000  0.000000
2008-06-27  13.655949  16.496321  1.906806  26.933424   8.925592  0.000000  0.000000  0.000000  0.000000  0.000000
2008-06-30  13.913849  16.361906  1.871413  27.017483   8.866169  0.000000  0.000000  0.000000  0.000000  0.000000
2008-07-01  14.136720  15.979028  1.906806  25.964806   8.443063  0.000000  0.000000  0.000000  0.000000  0.000000
2008-07-02  13.655949  16.378202  2.026258  26.273006   8.210118  0.000000  0.000000  0.000000  0.000000  0.000000
2008-07-03  12.678475  16.842541  1.990865  25.256340   7.820291  0.000000  0.000000  0.000000  0.000000  0.000000
2008-07-04  12.958663  17.241709  1.959895  24.715998   8.169706  0.000000  0.000000  0.000000  0.000000  0.000000
2008-07-07  12.656184  16.883270  1.968744  24.055569   8.141188  0.000000  0.000000  0.000000  0.000000  0.000000
2008-07-08  12.576590  16.590006  2.035106  23.483198   8.136434  0.000000  0.000000  0.000000  0.000000  0.000000
2008-07-09  12.729415  16.899565  2.123588  23.703341   8.250529  0.000000  0.000000  0.000000  0.000000  0.000000
2008-07-10  12.353712  16.516684  2.176679  23.174997   7.998570  0.000000  0.000000  0.000000  0.000000  0.000000
2008-07-11  12.847222  16.423006  2.229769  24.255692   7.836932  0.000000  0.000000  0.000000  0.000000  0.000000
2008-07-14  12.691212  16.357828  2.150134  24.295727   7.701443  0.000000  0.000000  0.000000  0.000000  0.000000
2008-07-15  12.532017  15.783519  2.043954  24.587912   7.368665  0.000000  0.000000  0.000000  0.000000  0.000000
2008-07-16  12.509727  16.300810  2.110317  23.835428   7.706199  0.000000  0.000000  0.000000  0.000000  0.000000
2008-07-17  11.955717  16.940296  2.163406  23.415152   7.627756  0.000000  0.000000  0.000000  0.000000  0.000000
2008-07-18  11.669163  17.025833  2.057227  22.214378   7.613494  0.000000  0.000000  0.000000  0.000000  0.000000
2008-07-21  12.162675  17.657169  2.207647  22.574604   7.962912  0.000000  0.000000  0.000000  0.000000  0.000000
2008-07-22  12.417390  17.514610  2.220920  22.854792   8.174465  0.000000  0.000000  0.000000  0.000000  0.000000
2008-07-23  12.315504  18.166319  2.322675  22.394495   8.267164  0.000000  0.000000  0.000000  0.000000  0.000000
2008-07-24  11.955717  18.895411  2.371341  21.029613   8.414540  0.000000  0.000000  0.000000  0.000000  0.000000
2008-07-25  11.755130  17.616438  2.411158  20.897526   8.186348  0.000000  0.000000  0.000000  0.000000  0.000000
2008-07-28  12.099000  16.740713  2.362492  20.113018   8.186348  0.000000  0.000000  0.000000  0.000000  0.000000
2008-07-29  12.178596  16.019760  2.278434  20.721409   8.024713  0.000000  0.000000  0.000000  0.000000  0.000000
2008-07-30  12.500174  16.451515  2.225344  20.721409   8.103156  0.000000  0.000000  0.000000  0.000000  0.000000
2008-07-31  12.643453  16.190834  2.300555  21.533936   8.174465  0.000000  0.000000  0.000000  0.000000  0.000000
2008-08-01  12.452413  16.089005  2.309403  21.105656   8.176842  0.000000  0.000000  0.000000  0.000000  0.000000
2008-08-04  12.210434  16.162319  2.393462  21.613991   8.283803  0.000000  0.000000  0.000000  0.000000  0.000000
2008-08-05  11.404898  16.801809  2.468672  20.493263   8.000947  0.000000  0.000000  0.000000  0.000000  0.000000
2008-08-06  11.850651  17.860828  2.566004  20.301136   8.174465  0.000000  0.000000  0.000000  0.000000  0.000000
2008-08-07  11.841096  17.901562  2.477521  20.493263   8.195857  0.000000  0.000000  0.000000  0.000000  0.000000
2008-08-08  11.828362  17.685684  2.557155  20.613337   8.248149  0.000000  0.000000  0.000000  0.000000  0.000000
2008-08-11  11.611855  18.117437  2.588124  20.613337   8.438311  0.000000  0.000000  0.000000  0.000000  0.000000
2008-08-12  11.847466  18.129660  2.499641  20.789457   8.435933  0.000000  0.000000  0.000000  0.000000  0.000000
2008-08-13  11.704187  17.942289  2.486369  20.857496   8.112661  0.000000  0.000000  0.000000  0.000000  0.000000
2008-08-14  12.321874  17.718267  2.428855  22.242399   8.319461  0.000000  0.000000  0.000000  0.000000  0.000000
2008-08-15  12.092628  17.799734  2.468672  21.694035   8.485850  0.000000  0.000000  0.000000  0.000000  0.000000
2008-08-18  12.290033  17.787071  2.402310  22.334455   8.236265  0.000000  1.521755  0.000000  0.000000  0.000000
2008-08-19  11.780604  17.305882  2.411158  21.822123   8.145941  0.000000  0.000000  0.000000  0.000000  0.000000
2008-08-20  12.331425  17.348093  2.428855  22.014252   8.212500  0.000000  0.000000  0.000000  0.000000  0.000000
2008-08-21  12.401473  17.137041  2.318252  22.074284   7.820291  0.000000  0.000000  0.000000  0.000000  0.000000
2008-08-22  12.783540  17.466280  2.278434  22.814762   7.594477  0.000000  0.000000  0.000000  0.000000  0.000000
2008-08-25  12.735788  18.002338  2.358069  22.670673   7.737098  0.000000  0.000000  0.000000  0.000000  0.000000
2008-08-26  12.974579  17.875708  2.428855  22.614643   7.824667  0.000000  0.000000  0.000000  0.000000  1.308447
2008-08-27  13.019160  17.571793  2.371341  23.383139   7.988734  0.000000  0.000000  0.000000  0.000000  0.000000
2008-08-28  13.292975  17.348093  2.296130  24.483847   7.991261  0.000000  0.000000  0.000000  0.000000  0.000000
2008-08-29  13.181540  17.896814  2.402310  25.236332   7.774187  0.000000  0.000000  0.000000  0.000000  0.000000
2008-09-01  13.260193  17.989676  2.331524  24.891745   7.950875  0.469000  0.000000  0.000000  0.782922  0.000000
2008-09-02  12.682403  18.175398  2.353645  23.716068   8.051837  0.000000  0.000000  0.000000  0.000000  0.000000
2008-09-03  12.249863  18.297800  2.366917  22.905258   8.228520  0.000000  0.000000  0.000000  0.000000  0.000000
2008-09-04  11.978724  18.107859  2.340372  22.884995   8.026597  0.000000  0.000000  0.000000  0.000000  0.000000
2008-09-05  11.943213  17.554918  2.212072  22.694456   7.799429  0.000000  0.000000  0.000000  0.000000  0.000000
2008-09-08  12.136888  18.939384  2.322675  23.598505   7.998829  0.000000  0.000000  0.000000  0.000000  0.000000
2008-09-09  11.636564  18.496193  2.282858  22.893105   7.849908  0.000000  0.000000  0.000000  0.000000  0.000000
2008-09-10  11.233080  18.361116  2.256314  21.863379   7.647981  0.000000  0.000000  0.000000  0.000000  0.000000
2008-09-11  11.126554  17.727976  2.274010  21.113382   7.594977  0.000000  0.000000  0.000000  0.000000  0.000000
2008-09-12  11.620424  18.145844  2.375765  21.328249   7.622742  0.000000  0.000000  0.000000  0.000000  0.000000
2008-09-15  11.636564  17.719532  2.327100  21.080956   7.433437  0.000000  0.000000  0.000000  0.000000  0.000000
2008-09-16  11.749541  17.601345  2.322675  20.416092   7.370333  0.000000  0.000000  0.000000  0.000000  0.000000
2008-09-17  11.507450  17.348093  2.411158  20.699877   7.226461  0.000000  0.000000  0.000000  0.000000  0.000000
2008-09-18  11.297633  16.917555  2.433278  20.837711   7.317325  0.000000  0.000000  0.000000  0.000000  0.000000
2008-09-19  11.426748  18.023447  2.627941  21.916088   7.774187  0.000000  0.000000  0.000000  0.000000  0.000000
2008-09-22  12.814746  18.825422  2.521762  23.107965   8.013975  0.000000  0.000000  0.000000  0.000000  0.000000
2008-09-23  12.233725  18.665026  2.455400  23.103909   7.870102  0.000000  0.000000  0.000000  0.000000  0.000000
2008-09-24  12.224041  18.656584  2.464248  23.249859   7.660604  0.000000  0.000000  0.000000  0.000000  0.000000
2008-09-25  11.749541  18.593269  2.411158  23.237694   7.438484  0.000000  0.000000  0.000000  0.000000  0.000000
2008-09-26  11.568779  18.753674  2.433278  22.621489   7.390523  0.000000  0.000000  0.000000  0.000000  0.000000
2008-09-29  11.052315  18.517290  2.433278  22.114733   7.170931  0.000000  0.000000  0.000000  0.000000  0.000000
2008-09-30  10.006476  17.989676  2.468672  20.675550   7.188598  0.000000  0.000000  0.000000  0.000000  0.000000
2008-10-01  10.571358  18.935165  2.588124  21.162035   7.441005  0.000000  0.000000  0.000000  0.000000  0.000000
2008-10-02  10.222746  19.163097  2.521762  20.870150   7.208792  0.000000  0.000000  0.000000  0.000000  0.000000
2008-10-03   9.819260  18.998484  2.526186  20.274197   7.155787  0.000000  0.000000  0.000000  0.000000  0.000000
2008-10-06   9.615900  18.572163  2.455400  19.864744   6.890757  0.000000  0.000000  0.000000  0.000000  0.000000
2008-10-07  10.232430  19.057570  2.464248  19.074209   6.880661  0.000000  0.000000  0.000000  0.000000  0.000000
2008-10-08   9.651411  19.057570  2.380189  17.918812   6.373317  0.000000  0.000000  0.000000  0.000000  0.000000
2008-10-09   9.632042  17.896814  2.335948  16.994488   6.335457  0.000000  0.000000  0.000000  0.000000  0.000000
2008-10-10   8.954184  16.693840  2.150134  15.080987   5.489888  0.000000  0.000000  0.000000  0.000000  0.000000
2008-10-13   9.683687  17.812397  2.234193  14.922882   5.356112  0.000000  0.000000  0.000000  0.000000  0.000000
2008-10-14  10.006476  18.804316  2.322675  16.386387   5.641334  0.000000  0.000000  0.000000  0.000000  0.000000
2008-10-15   9.586853  18.466648  2.358069  15.871526   5.724628  0.000000  0.000000  0.000000  0.000000  0.000000
2008-10-16   8.327971  17.896814  2.300555  14.999905   5.075938  0.000000  0.000000  0.000000  0.000000  0.000000
2008-10-17   7.937396  17.478935  2.344796  14.594501   5.033028  0.000000  0.000000  0.000000  0.000000  0.000000
2008-10-20   8.550694  18.234489  2.402310  15.530989   5.166806  0.000000  0.000000  0.000000  0.000000  0.000000
2008-10-21   9.460963  18.230267  2.411158  17.237734   5.628712  0.000000  0.000000  0.000000  0.000000  0.000000
2008-10-22   8.796016  17.681547  2.349221  16.560713   5.452028  0.000000  0.000000  0.000000  0.000000  0.000000
2008-10-23   7.972904  17.474718  2.300555  16.248550   5.328346  0.000000  0.000000  0.000000  0.000000  0.000000
2008-10-24   7.869608  17.238346  2.300555  15.895855   5.159233  0.000000  0.000000  0.000000  0.000000  0.000000
2008-10-27   7.940624  16.892231  2.247465  14.959370   4.995167  0.000000  0.000000  0.000000  0.000000  0.000000
2008-10-28   8.185945  16.622084  2.300555  15.040448   4.732663  0.000000  0.000000  0.000000  0.000000  0.000000
2008-10-29   8.489364  17.010416  2.274010  15.506662   4.921970  0.000000  0.000000  0.000000  0.000000  0.000000
2008-10-30   9.231782  16.963980  2.402310  17.497192   5.247576  0.000000  0.000000  0.000000  0.000000  0.000000
2008-10-31   9.034881  17.010416  2.384614  16.978271   5.419214  0.000000  0.000000  0.000000  0.000000  0.000000
2008-11-03   9.651411  17.660440  2.455400  17.193146   6.146151  0.000000  0.000000  0.000000  0.000000  0.000000
2008-11-04   9.399634  17.643559  2.455400  17.825569   5.883647  0.000000  0.000000  0.000000  0.000000  0.000000
2008-11-05  10.200150  17.305882  2.543883  18.243132   6.168868  0.000000  0.000000  0.000000  0.000000  0.000000
2008-11-06   9.425453  16.799370  2.499641  17.298544   5.956844  0.000000  0.000000  0.000000  0.000000  0.000000
2008-11-07   9.015512  16.913334  2.543883  16.135035   5.679196  0.000000  0.000000  0.000000  0.000000  0.000000
2008-11-10   9.648181  16.039595  2.530610  16.706654   5.805399  0.000000  0.000000  0.000000  0.000000  0.000000
2008-11-11   9.296343  15.030791  2.543883  16.216114   5.080986  0.000000  0.000000  0.000000  0.000000  0.000000
2008-11-12   9.134946  14.815520  2.543883  16.212063   4.858867  0.000000  0.000000  0.000000  0.000000  0.000000
2008-11-13   8.069738  13.929125  2.512914  14.959370   4.558500  0.000000  0.000000  0.000000  0.000000  0.000000
2008-11-14   8.521646  13.549238  2.543883  14.959370   4.492874  0.000000  0.000000  0.000000  0.000000  0.000000
2008-11-17   8.102017  13.224224  2.543883  14.513424   4.439868  0.000000  0.000000  0.000000  0.000000  0.000000
2008-11-18   7.811507  12.705049  2.455400  14.185049   4.596362  0.000000  0.000000  0.000000  0.000000  0.000000
2008-11-19   7.488718  13.055388  2.433278  13.755322   4.725091  0.000000  0.000000  0.000000  0.000000  0.000000
2008-11-20   6.810859  12.371595  2.243041  12.425601   4.290947  0.000000  0.000000  0.000000  0.000000  0.000000
2008-11-21   7.069091  13.063830  2.366917  11.756684   4.798288  0.000000  0.000000  0.000000  0.000000  0.000000
2008-11-24   7.546820  12.755699  2.278434  12.190463   4.795765  0.000000  0.000000  0.000000  0.000000  0.000000
2008-11-25   8.463543  14.351217  2.216496  13.581004   4.957308  0.000000  0.000000  0.000000  0.000000  0.000000
2008-11-26   8.796016  13.785613  2.105892  12.932355   4.795765  0.000000  0.000000  0.000000  0.000000  0.000000
2008-11-27   9.296343  13.823599  2.163406  13.783702   4.682180  0.000000  0.000000  0.000000  0.000000  0.000000
2008-11-28  10.006476  14.389206  2.198800  14.614779   4.694800  0.000000  0.000000  0.000000  0.000000  0.000000
2008-12-01   9.651411  13.929125  2.101469  14.675584   4.780621  0.000000  0.000000  0.000000  0.000000  0.000000
2008-12-02   8.725002  13.190460  1.990865  13.139111   4.518116  0.000000  0.000000  0.000000  0.000000  0.000000
2008-12-03   8.976779  13.169353  2.057227  12.721541   4.402009  0.000000  0.000000  0.000000  0.000000  0.000000
2008-12-04   8.876718  13.338192  2.079348  12.612083   4.253086  0.000000  0.000000  0.000000  0.000000  0.000000
2008-12-05   8.440948  13.042723  2.043954  12.348577   4.167266  0.000000  0.000000  0.000000  0.000000  0.000000
2008-12-08   8.786330  13.844705  2.176679  13.398564   4.285900  0.000000  0.000000  0.000000  0.000000  0.000000
2008-12-09   9.183361  12.662837  2.282858  13.147217   4.179886  0.000000  0.000000  0.000000  0.000000  0.000000
2008-12-10   9.799891  12.029694  2.256314  13.662084   4.126882  0.000000  0.000000  0.000000  0.000000  0.000000
2008-12-11   9.748246  11.881964  2.194375  13.285054   3.980485  0.000000  0.000000  0.000000  0.000000  0.000000
2008-12-12   9.302794  11.881964  2.154558  13.402619   3.866901  0.000000  0.000000  0.000000  0.000000  0.000000
2008-12-15   9.974197  11.839754  2.212072  14.387746   4.089021  0.000000  0.000000  0.000000  0.000000  0.000000
2008-12-16   9.890273  12.304060  2.212072  14.026941   4.172316  0.000000  0.000000  0.000000  0.000000  0.000000
2008-12-17   9.990336  12.304060  2.212072  14.594501   4.205129  0.000000  0.000000  0.000000  0.000000  0.000000
2008-12-18  10.006476  11.185510  2.375765  13.706674   4.179886  0.000000  0.000000  0.000000  0.000000  0.000000
2008-12-19   9.657865  11.734229  2.415583  13.155324   4.389386  0.000000  0.000000  0.000000  0.000000  0.000000
2008-12-22   9.567484  11.421880  2.349221  13.276944   4.195032  0.000000  0.000000  0.000000  0.000000  0.000000
2008-12-23   9.309251  11.459867  2.304044  13.337754   4.270756  0.000000  0.000000  0.104442  0.000000  0.000000
2008-12-24   9.309251  11.459867  2.304044  13.337754   4.270756  0.000000  0.000000  0.000000  0.000000  0.000000
2008-12-29   9.331845  11.894629  2.308560  14.095861   4.366670  0.000000  0.000000  0.000000  0.000000  0.000000
2008-12-30   9.825714  12.198533  2.439575  14.878284   4.543356  0.000000  0.000000  0.000000  0.000000  0.000000
2008-12-31   9.825714  12.198533  2.439575  14.878284   4.543356  0.000000  0.000000  0.000000  0.000000  0.000000
2009-01-02   9.870906  12.325160  2.326633  15.121530   4.467633  0.000000  0.000000  0.000000  0.000000  0.000000
2009-01-05  10.209833  12.071907  2.236278  15.312071   4.543356  0.000000  0.000000  0.000000  0.000000  0.000000
2009-01-06  10.232430  12.439128  2.285973  15.652610   4.639272  0.000000  0.000000  0.000000  0.000000  0.000000
2009-01-07  10.522941  12.219643  2.254347  15.717471   4.914397  0.000000  0.000000  0.000000  0.000000  0.000000
2009-01-08   9.925780  12.055028  2.272419  14.768828   4.714994  0.000000  0.000000  0.000000  0.000000  0.000000
2009-01-09  10.232430  12.156328  2.263383  14.586397   4.783144  0.000000  0.000000  0.000000  0.000000  0.000000
2009-01-12   9.951601  11.953720  2.236278  14.472884   4.545880  0.000000  0.000000  0.000000  0.000000  0.000000
2009-01-13   9.822484  11.983268  2.335667  14.095861   4.414627  0.000000  0.000000  0.000000  0.000000  0.000000
2009-01-14   9.987109  11.995932  2.340185  14.452615   4.288424  0.000000  0.000000  0.000000  0.000000  0.000000
2009-01-15   9.328619  11.527407  2.290490  13.803970   4.071352  0.000000  0.000000  0.000000  0.000000  0.000000
2009-01-16   9.644953  11.544291  2.313079  13.593159   4.096592  0.000000  0.000000  0.000000  0.000000  0.000000
2009-01-19   9.806348  11.578054  2.371809  13.901271   4.341429  0.000000  0.000000  0.000000  0.000000  0.000000
2009-01-20   9.344760  11.122194  2.344703  13.552618   4.189984  0.000000  0.000000  0.000000  0.000000  0.000000
2009-01-21   9.251148  10.809848  2.380845  13.949914   4.248038  0.000000  0.000000  0.000000  0.000000  0.000000
2009-01-22   9.406085  10.805626  2.403434  14.091806   4.516107  0.000000  0.000000  0.000000  0.000000  0.000000
2009-01-23   8.860575  10.159819  2.313079  13.439107   4.516107  0.000000  0.000000  0.000000  0.000000  0.000000
2009-01-27   9.467415  10.442621  2.389880  14.047209   4.400722  0.000000  0.000000  0.000000  0.000000  0.000000
2009-01-28   9.635269  11.105309  2.367292  13.998563   4.298753  0.000000  0.000000  0.000000  0.000000  0.000000
2009-01-29   9.893500  11.354344  2.394398  14.022891   4.245085  0.000000  0.000000  0.000000  0.000000  0.000000
2009-01-30   9.845083  11.354344  2.317596  14.343156   4.172636  0.000000  0.000000  0.000000  0.000000  0.000000
2009-02-02   9.683687  11.164402  2.267901  14.330993   4.089450  0.000000  0.000000  0.000000  0.000000  0.000000
2009-02-03   9.612675  12.261850  2.304044  14.164781   4.094818  0.000000  0.000000  0.000000  0.000000  0.000000
2009-02-04   9.609449  12.316724  2.186582  13.613431   4.059935  0.000000  0.000000  0.000000  0.000000  0.000000
2009-02-05  10.206605  12.232301  2.118816  13.114783   4.025049  0.000000  0.000000  0.000000  0.000000  0.000000
2009-02-06  10.403507  12.536212  2.087192  12.972895   4.159218  0.000000  0.000000  0.000000  0.000000  0.000000
2009-02-09  10.761804  12.637512  2.064603  12.976949   4.175319  0.000000  0.000000  0.000000  0.000000  0.000000
2009-02-10  10.765032  12.494005  2.105263  13.118838   4.100185  0.000000  0.000000  0.000000  0.000000  0.000000
2009-02-11  10.448698  12.629072  2.082674  13.094514   4.078718  0.000000  0.000000  0.000000  0.000000  0.000000
2009-02-12  10.480976  13.063830  2.087192  13.033705   4.153851  0.000000  0.000000  0.000000  0.000000  0.000000
2009-02-13  10.555216  13.253774  2.163993  13.337754   4.333637  0.000000  0.000000  0.000000  0.000000  0.000000
2009-02-16  10.374457  12.969169  2.123334  13.276944   4.355104  0.000000  1.123911  0.000000  0.000000  0.000000
2009-02-17  10.238885  12.702081  2.177547  13.135056   4.371205  0.000000  0.000000  0.000000  0.000000  0.000000
2009-02-18   9.783751  12.767755  2.173029  13.581004   4.373888  0.000000  0.000000  0.000000  0.000000  0.000000
2009-02-19   9.735335  13.069874  2.204654  13.589109   4.585874  0.000000  0.000000  0.000000  0.000000  0.000000
2009-02-20   9.848311  12.947275  2.078157  13.528293   4.773709  0.000000  0.000000  0.000000  0.000000  0.000000
2009-02-23   9.709385  12.951654  1.920036  13.507686   4.800544  0.649500  0.000000  0.000000  0.538259  0.000000
2009-02-24   9.596751  12.807165  1.920036  13.849811   4.915776  0.000000  0.000000  0.000000  0.000000  0.515191
2009-02-25   9.610004  12.754623  2.001355  14.084760   4.876673  0.000000  0.000000  0.000000  0.000000  0.000000
2009-02-26   9.474185  13.047980  2.032979  14.830836   4.697918  0.000000  0.000000  0.000000  0.000000  0.000000
2009-02-27   9.550375  13.047980  2.019427  14.756640   4.915776  0.000000  0.000000  0.000000  0.000000  0.000000
2009-03-02   9.258862  12.483150  1.897447  14.125977   4.943707  0.000000  0.000000  0.000000  0.000000  0.000000
2009-03-03   9.040227  12.386827  1.807093  14.109497   4.921363  0.000000  0.000000  0.000000  0.000000  0.000000
2009-03-04   8.980597  11.940220  1.834200  13.895151   4.658815  0.000000  0.000000  0.000000  0.000000  0.000000
2009-03-05   9.378119  11.966487  1.829681  14.097125   4.748193  0.000000  0.000000  0.000000  0.000000  0.000000
2009-03-06   9.159482  11.821997  1.770951  14.653593   4.762159  0.000000  0.000000  0.000000  0.000000  0.000000
2009-03-09   9.646441  11.664371  1.671560  14.801983   4.695126  0.000000  0.000000  0.000000  0.000000  0.000000
2009-03-10   9.699446  12.163525  1.730291  15.288374   4.801261  0.000000  0.000000  0.000000  0.000000  0.000000
2009-03-11  10.103588  12.526937  1.793539  15.247157   4.843156  0.000000  0.000000  0.000000  0.000000  0.000000
2009-03-12  10.053896  12.553210  1.766433  14.830836   4.943707  0.000000  0.000000  0.000000  0.000000  0.000000
2009-03-13  10.487858  13.245012  1.802575  15.572791   5.105704  0.000000  0.000000  0.000000  0.000000  0.000000
2009-03-16  10.269219  13.573400  1.761915  14.859694   4.966051  0.000000  0.000000  0.000000  0.000000  0.000000
2009-03-17  10.567358  14.217044  1.879376  15.156476   5.139222  0.000000  0.000000  0.000000  0.000000  0.000000
2009-03-18  10.295719  14.317750  1.897447  14.970987   5.236977  0.000000  0.000000  0.000000  0.000000  0.000000
2009-03-19  10.352036  14.886961  1.929072  15.238915   5.164359  0.000000  0.000000  0.000000  0.000000  0.000000
2009-03-20  10.660113  14.886961  2.010391  15.424397   5.035877  0.000000  0.000000  0.000000  0.000000  0.000000
2009-03-23  11.037756  15.359838  2.028461  15.853086   5.167152  0.000000  0.000000  0.000000  0.000000  0.000000
2009-03-24  11.196761  15.053342  2.046533  16.562073   5.228599  0.000000  0.000000  0.000000  0.000000  0.000000
2009-03-25  11.017880  15.491190  2.032979  16.900066   5.398975  0.000000  0.000000  0.000000  0.000000  0.000000
2009-03-26  11.190135  15.215345  2.032979  17.394703   5.223012  0.000000  0.000000  0.000000  0.000000  0.000000
2009-03-27  11.266330  15.324809  2.091710  16.900066   5.248149  0.000000  0.000000  0.000000  0.000000  0.000000
2009-03-30  10.782681  15.193454  2.032979  16.162237   5.150393  0.000000  0.000000  0.000000  0.000000  0.000000
2009-03-31  10.570673  15.206588  2.109780  15.704697   5.264908  0.000000  0.000000  0.000000  0.000000  0.000000
2009-04-01  10.633609  15.162807  1.951660  15.828360   5.376631  0.000000  0.000000  0.000000  0.000000  0.000000
2009-04-02  11.057633  15.478061  2.010391  16.116892   5.505111  0.000000  0.000000  0.000000  0.000000  0.000000
